NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
42064	GckIII	Germinal centre kinase III	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42064	NCBI Ortholog
42087	Brf	Brf RNA polymerase III subunit	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	42087	NCBI Ortholog
42136	TyrR	Tyramine receptor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	42136	NCBI Ortholog
42185	Mdh2	Malate dehydrogenase 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42185	NCBI Ortholog
42203	PKD	Protein Kinase D	Drosophila melanogaster	fruit fly	PROTEIN_CODING	9	42203	NCBI Ortholog
42268	Mpc1	Mitochondrial pyruvate carrier	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	42268	NCBI Ortholog
42291	ATPsynD	ATP synthase, subunit D	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	42291	NCBI Ortholog
42306	vib	vibrator	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	42306	NCBI Ortholog
42314	Ino80	INO80 complex subunit	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42314	NCBI Ortholog
42416	MtnC	Metallothionein C	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42416	NCBI Ortholog
42467	Synd	Syndapin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	42467	NCBI Ortholog
42471	Ir93a	Ionotropic receptor 93a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42471	NCBI Ortholog
42518	Oga	O-GlcNAcase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42518	NCBI Ortholog
42530	SIFaR	SIFamide receptor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	42530	NCBI Ortholog
42572	lsn	larsen	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42572	NCBI Ortholog
42633	Nop56	Nop56	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42633	NCBI Ortholog
42661	CSN6	COP9 signalosome subunit 6	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42661	NCBI Ortholog
42695	vret	vreteno	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42695	NCBI Ortholog
42753	Cdc16	Cell division cycle 16	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42753	NCBI Ortholog
42834	GluProRS	Glutamyl-prolyl-tRNA synthetase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	42834	NCBI Ortholog
42898	BRWD3	BRWD3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42898	NCBI Ortholog
42991	beta4GalT7	beta-4-galactosyltransferase 7	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	42991	NCBI Ortholog
43067	CHKov1	CHK domain ov1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	43067	NCBI Ortholog
43072	tobi	target of brain insulin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	43072	NCBI Ortholog
43074	alrm	astrocytic leucine-rich repeat molecule	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	43074	NCBI Ortholog
43163	Exo84	Exocyst 84	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43163	NCBI Ortholog
43174	dysf	dysfusion	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43174	NCBI Ortholog
43231	Rb97D	Ribonuclear protein at 97D	Drosophila melanogaster	fruit fly	PROTEIN_CODING	9	43231	NCBI Ortholog
43265	gb	genderblind	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43265	NCBI Ortholog
43294	Hmu	Hemomucin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	43294	NCBI Ortholog
43350	mino	minotaur	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	43350	NCBI Ortholog
43351	NSD	Nuclear receptor binding SET domain protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43351	NCBI Ortholog
43439	yem	yemanuclein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43439	NCBI Ortholog
43493	Gycalpha99B	Guanylyl cyclase alpha-subunit at 99B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	43493	NCBI Ortholog
43595	Anp	Andropin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43595	NCBI Ortholog
43618	CDase	Ceramidase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	43618	NCBI Ortholog
43664	Ptx1	Ptx1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43664	NCBI Ortholog
43747	sip3	septin interacting protein 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43747	NCBI Ortholog
43783	Syt7	Synaptotagmin 7	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	43783	NCBI Ortholog
43785	Rad23	Rad23	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43785	NCBI Ortholog
43823	Arf4	ADP ribosylation factor 4	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43823	NCBI Ortholog
43864	RpL10	Ribosomal protein L10	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43864	NCBI Ortholog
43867	Atf3	Activating transcription factor 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43867	NCBI Ortholog
43938	cl	clot	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	43938	NCBI Ortholog
43943	or	orange	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	43943	NCBI Ortholog
43952	MED20	Mediator complex subunit 20	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	43952	NCBI Ortholog
44046	sun	stunted	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	44046	NCBI Ortholog
44059	RpL30	Ribosomal protein L30	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	44059	NCBI Ortholog
44172	RabX1	RabX1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	44172	NCBI Ortholog
44207	ND-23	NADH dehydrogenase (ubiquinone) 23 kDa subunit	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	44207	NCBI Ortholog
44261	eIF5B	eukaryotic translation initiation factor 5B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	44261	NCBI Ortholog
44272	tio	tiptop	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	44272	NCBI Ortholog
44360	Rab18	Rab18	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	44360	NCBI Ortholog
44409	Cbp80	cap binding protein 80	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	44409	NCBI Ortholog
44437	Sec13	Secretory 13	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	44437	NCBI Ortholog
44668	SmD1	Small ribonucleoprotein particle protein SmD1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	44668	NCBI Ortholog
44724	san	separation anxiety	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	44724	NCBI Ortholog
44848	plu	plutonium	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	44848	NCBI Ortholog
44910	unc-45	uncoordinated 45	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	44910	NCBI Ortholog
45883	kar	karmoisin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	45883	NCBI Ortholog
45969	gwl	greatwall	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	45969	NCBI Ortholog
46020	NAT1	NAT1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	46020	NCBI Ortholog
46194	Spn	Spinophilin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	11	46194	NCBI Ortholog
47218	RpS14a	Ribosomal protein S14a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	47218	NCBI Ortholog
47762	Fkbp59	FK506-binding protein 59kD	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	47762	NCBI Ortholog
47852	Acp95EF	Accessory gland protein 95EF	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	47852	NCBI Ortholog
48224	Aprt	Adenine phosphoribosyltransferase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	48224	NCBI Ortholog
48341	GstD8	Glutathione S transferase D8	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	48341	NCBI Ortholog
48450	Dip-B	Dipeptidase B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	48450	NCBI Ortholog
49804	Spn88Ea	Serpin 88Ea	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	49804	NCBI Ortholog
49968	Cadps	Calcium-dependent secretion activator	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	49968	NCBI Ortholog
50126	Dso1	Daisho1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	50126	NCBI Ortholog
53433	Vhl	von Hippel-Lindau	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	53433	NCBI Ortholog
53444	SC35	SR family splicing factor SC35	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	53444	NCBI Ortholog
59223	MCU	Mitochondrial calcium uniporter	Drosophila melanogaster	fruit fly	PROTEIN_CODING	8	59223	NCBI Ortholog
7354404	Yeti	yeti	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	7354404	NCBI Ortholog
8674026	Gyc76C	Guanylyl cyclase at 76C	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	8674026	NCBI Ortholog
117348	Gr28a	Gustatory receptor 28a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	117348	NCBI Ortholog
117361	FASN2	Fatty acid synthase 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	117361	NCBI Ortholog
117492	Gr22b	Gustatory receptor 22b	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	117492	NCBI Ortholog
12797897	mir-252	mir-252 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12797936	mir-315	mir-315 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12797955	mir-31b	mir-31b stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12797981	mir-283	mir-283 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12797982	mir-304	mir-304 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12798170	mir-276b	mir-276b stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12798204	mir-274	mir-274 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12798357	mir-3	mir-3 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12798411	mir-13a	mir-13a stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12798412	mir-2c	mir-2c stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12798417	mir-281-2	mir-281-2 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
12798430	lncRNA:iab8	long non-coding RNA:iab8	Drosophila melanogaster	fruit fly	ncRNA	12		
12798432	mir-iab-8	mir-iab-8 stem loop	Drosophila melanogaster	fruit fly	ncRNA	1		
19893542	mt:ND3	mitochondrial NADH-ubiquinone oxidoreductase chain 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING			
19893552	mt:ND4L	mitochondrial NADH-ubiquinone oxidoreductase chain 4L	Drosophila melanogaster	fruit fly	PROTEIN_CODING			
19893555	mt:ND6	mitochondrial NADH-ubiquinone oxidoreductase chain 6	Drosophila melanogaster	fruit fly	PROTEIN_CODING			
246493	prom	prominin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	246493	NCBI Ortholog
246497	HSPC300	Haematopoietic stem/progenitor cell protein 300	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246497	NCBI Ortholog
246627	Pgant9	Polypeptide N-Acetylgalactosaminyltransferase 9	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	246627	NCBI Ortholog
250736	bwa	brain washing	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	250736	NCBI Ortholog
26067066	Tmc	Transmembrane channel-like	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	26067066	NCBI Ortholog
2768688	CCAP-R	Crustacean cardioactive peptide receptor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	2768688	NCBI Ortholog
2768691	Dup99B	Ductus ejaculatorius peptide 99B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	2768691	NCBI Ortholog
2768714	Ir41a	Ionotropic receptor 41a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	2768714	NCBI Ortholog
2768719	luna	luna	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	2768719	NCBI Ortholog
2768964	Or69a	Odorant receptor 69a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	2768964	NCBI Ortholog
2769001	zormin	zormin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	2769001	NCBI Ortholog
31015	Hmt4-20	Histone methyltransferase 4-20	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31015	NCBI Ortholog
31030	Sec22	Secretory 22	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31030	NCBI Ortholog
31120	hfw	halfway	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31120	NCBI Ortholog
31154	Edem1	ER degradation enhancer, mannosidase alpha-like 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	31154	NCBI Ortholog
31205	kz	kurz	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31205	NCBI Ortholog
31215	Grp170	Grp170 co-chaperone	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31215	NCBI Ortholog
31245	Seipin	seipin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31245	NCBI Ortholog
31252	dyw	daywake	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31252	NCBI Ortholog
31269	Syx4	Syntaxin 4	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31269	NCBI Ortholog
31270	CG32795	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	31270	NCBI Ortholog
31303	Pig1	Pre-intermoult gene 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31303	NCBI Ortholog
31340	yin	yin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	31340	NCBI Ortholog
31399	Torsin	torsin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31399	NCBI Ortholog
31408	Proc-R	Proctolin receptor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	31408	NCBI Ortholog
31458	Usp16-45	Ubiquitin specific protease 16/45	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	31458	NCBI Ortholog
31470	Vsx1	Visual system homeobox 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31470	NCBI Ortholog
31480	Sirt4	Sirtuin 4	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	31480	NCBI Ortholog
31524	Shmt	Serine hydroxymethyl transferase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	31524	NCBI Ortholog
31564	CG11700	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31564	NCBI Ortholog
31565	Top3beta	Topoisomerase 3beta	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31565	NCBI Ortholog
31587	Agxt	Alanine-glyoxylate aminotransferase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31587	NCBI Ortholog
31596	pigs	pickled eggs	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	31596	NCBI Ortholog
31605	Fum1	Fumarase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31605	NCBI Ortholog
31618	C3G	C3G guanyl-nucleotide exchange factor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	10	31618	NCBI Ortholog
31620	pod1	pod1 coronin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	7	31620	NCBI Ortholog
31669	CBP	sarcoplasmic calcium-binding protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	31669	NCBI Ortholog
31678	CHES-1-like	Checkpoint suppressor 1-like	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	31678	NCBI Ortholog
31684	Rab39	Rab39	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31684	NCBI Ortholog
31724	Upf2	Upf2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31724	NCBI Ortholog
31761	sni	sniffer	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31761	NCBI Ortholog
31781	Sptr	Sepiapterin reductase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31781	NCBI Ortholog
317955	Drsl3	Drosomycin-like 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	317955	NCBI Ortholog
31797	spirit	Serine Protease Immune Response Integrator	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	31797	NCBI Ortholog
31800	Crag	Calmodulin-binding protein related to a Rab3 GDP/GTP exchange protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	31800	NCBI Ortholog
31805	Ppt1	Palmitoyl-protein thioesterase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	31805	NCBI Ortholog
31806	Ogg1	8-oxoguanine DNA glycosylase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	31806	NCBI Ortholog
318623	GluRIIE	Glutamate receptor IIE	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	318623	NCBI Ortholog
31987	spri	sprint	Drosophila melanogaster	fruit fly	PROTEIN_CODING	13	31987	NCBI Ortholog
32002	Rph	Rabphilin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	32002	NCBI Ortholog
32008	Ant2	Adenine nucleotide translocase 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	32008	NCBI Ortholog
32028	Myo10A	Myosin 10A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	32028	NCBI Ortholog
32040	Vago	vago	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	32040	NCBI Ortholog
32119	bif	bifocal	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	32119	NCBI Ortholog
32166	Chrac-16	Chromatin accessibility complex 16kD protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	32166	NCBI Ortholog
32228	Paics	PAICS bifunctional enzyme	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	32228	NCBI Ortholog
32260	Fer3HCH	Ferritin 3 heavy chain homologue	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32260	NCBI Ortholog
32341	CtsB	Cathepsin B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	32341	NCBI Ortholog
32387	dpr8	defective proboscis extension response 8	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	32387	NCBI Ortholog
32426	pdgy	pudgy	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	32426	NCBI Ortholog
32478	Grip128	Grip128	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32478	NCBI Ortholog
32518	CCT6	Chaperonin containing TCP1 subunit 6	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32518	NCBI Ortholog
32613	hang	hangover	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	32613	NCBI Ortholog
326151	Pgant5	Polypeptide N-Acetylgalactosaminyltransferase 5	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	326151	NCBI Ortholog
326219	Sk2	Sphingosine kinase 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	326219	NCBI Ortholog
32635	RpS19a	Ribosomal protein S19a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	32635	NCBI Ortholog
32758	OdsH	Ods-site homeobox	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32758	NCBI Ortholog
32764	Ucp4A	Uncoupling protein 4A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	32764	NCBI Ortholog
32785	Dhc16F	Dynein heavy chain at 16F	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32785	NCBI Ortholog
32801	Him	Holes in muscle	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32801	NCBI Ortholog
32864	CCKLR-17D3	Cholecystokinin-like receptor at 17D3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32864	NCBI Ortholog
32871	Atg101	Autophagy-related 101	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	32871	NCBI Ortholog
32940	Idh3a	Isocitrate dehydrogenase 3a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	32940	NCBI Ortholog
32941	CoRest	CoRest	Drosophila melanogaster	fruit fly	PROTEIN_CODING	10	32941	NCBI Ortholog
32953	RpS10b	Ribosomal protein S10b	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	32953	NCBI Ortholog
32966	Rcd-1	Required for cell differentiation 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	32966	NCBI Ortholog
32975	et	eye transformer	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	32975	NCBI Ortholog
33002	Nup205	Nucleoporin 205kD	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33002	NCBI Ortholog
33022	obst-A	obstructor-A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33022	NCBI Ortholog
33078	Ntf-2	Nuclear transport factor-2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	33078	NCBI Ortholog
33103	Abca3	ATP binding cassette subfamily A member 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	33103	NCBI Ortholog
33136	Cp110	Centriolar coiled coil protein 110kDa	Drosophila melanogaster	fruit fly	PROTEIN_CODING	8	33136	NCBI Ortholog
33161	dbr	debra	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	33161	NCBI Ortholog
33223	MED15	Mediator complex subunit 15	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33223	NCBI Ortholog
33227	Spp	Signal peptide peptidase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33227	NCBI Ortholog
33231	Tspo	Translocator protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33231	NCBI Ortholog
33239	Pph13	PvuII-PstI homology 13	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33239	NCBI Ortholog
33277	IA-2	IA-2 protein tyrosine phosphatase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	33277	NCBI Ortholog
33282	ast	asteroid	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33282	NCBI Ortholog
33367	Wdr62	WD repeat domain 62	Drosophila melanogaster	fruit fly	PROTEIN_CODING	8	33367	NCBI Ortholog
33401	papi	papi	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	33401	NCBI Ortholog
33409	Sec24CD	Secretory 24CD	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	33409	NCBI Ortholog
33434	Slh	SLY-1 homologous	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33434	NCBI Ortholog
33441	insv	insensitive	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33441	NCBI Ortholog
3346238	form3	formin 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	3346238	NCBI Ortholog
3354921	Gfat1	Glutamine:fructose-6-phosphate aminotransferase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	9	3354921	NCBI Ortholog
3355013	Gprk1	G protein-coupled receptor kinase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	3355013	NCBI Ortholog
3355041	eIF4B	eukaryotic translation initiation factor 4B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	3355041	NCBI Ortholog
3355116	Cht10	Chitinase 10	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	3355116	NCBI Ortholog
3355151	scro	scarecrow	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	3355151	NCBI Ortholog
3355163	Rab21	Rab21	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	3355163	NCBI Ortholog
33623	Or24a	Odorant receptor 24a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33623	NCBI Ortholog
33636	Atet	ABC transporter expressed in trachea	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	33636	NCBI Ortholog
33649	Elp3	Elongator complex protein 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33649	NCBI Ortholog
33695	CG3036	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33695	NCBI Ortholog
33707	Jon25Bii	Jonah 25Bii	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33707	NCBI Ortholog
33708	Jon25Bi	Jonah 25Bi	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33708	NCBI Ortholog
33710	eIF3i	eukaryotic translation initiation factor 3 subunit i	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33710	NCBI Ortholog
33716	Gmd	GDP-mannose 4,6-dehydratase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33716	NCBI Ortholog
33749	Cyp28d1	Cytochrome P450 28d1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33749	NCBI Ortholog
33796	Hsp60C	Heat shock protein 60C	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	33796	NCBI Ortholog
33852	ND-51	NADH dehydrogenase (ubiquinone) 51 kDa subunit	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33852	NCBI Ortholog
33864	Arpc4	Actin-related protein 2/3 complex, subunit 4	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33864	NCBI Ortholog
33882	Pez	Pez	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33882	NCBI Ortholog
33918	COX5B	Cytochrome c oxidase subunit 5B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33918	NCBI Ortholog
33921	Ent2	Equilibrative nucleoside transporter 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	33921	NCBI Ortholog
33930	Tango1	Transport and Golgi organization 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	33930	NCBI Ortholog
33939	Nhe3	Na[+]/H[+] hydrogen exchanger 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	33939	NCBI Ortholog
33985	Pcp	Pupal cuticle protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	33985	NCBI Ortholog
34005	Ndae1	Na[+]-driven anion exchanger 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	10	34005	NCBI Ortholog
34011	Wnt10	Wnt oncogene analog 10	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	34011	NCBI Ortholog
34080	SmE	Small ribonucleoprotein particle protein SmE	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	34080	NCBI Ortholog
34117	SLC5A11	Sodium/solute co-transporter-like 5A11	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	34117	NCBI Ortholog
34137	Ostgamma	Oligosaccharide transferase gamma subunit	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	34137	NCBI Ortholog
34206	LManVI	Lysosomal alpha-mannosidase VI	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	34206	NCBI Ortholog
34215	C1GalTA	Core 1 Galactosyltransferase A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	34215	NCBI Ortholog
34222	rost	rolling stone	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	34222	NCBI Ortholog
34245	borr	borealin-related	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	34245	NCBI Ortholog
34352	RpL7	Ribosomal protein L7	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	34352	NCBI Ortholog
34370	Rsf1	Repressor splicing factor 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	34370	NCBI Ortholog
