NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
101740084	LOC101740084	probable enoyl-CoA hydratase	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101740085	LOC101740085	max-binding protein MNT	Bombyx mori	domestic silkworm	PROTEIN_CODING	11		
101740088	LOC101740088	neurotrophin 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38558	NCBI Ortholog
101740095	LOC101740095	protein TEX261	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37697	NCBI Ortholog
101740099	LOC101740099	balbiani ring protein 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	9		
101740104	LOC101740104	2',5'-phosphodiesterase 12	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	326158	NCBI Ortholog
101740106	zyd	sodium/potassium/calcium exchanger zydeco	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	3354992	NCBI Ortholog
101740107	LOC101740107	alpha/beta hydrolase domain-containing protein 17B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	326251	NCBI Ortholog
101740108	LOC101740108	endoribonuclease CG2145	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740110	LOC101740110	scavenger receptor class B member 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	7		
101740113	LOC101740113	arginyl-tRNA--protein transferase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37288	NCBI Ortholog
101740114	Ip6k	Inositol hexakisphosphate kinase	Bombyx mori	domestic silkworm	PROTEIN_CODING	8	37465	NCBI Ortholog
101740115	Vps24	vacuolar protein sorting 24	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40542	NCBI Ortholog
101740122	LOC101740122	uncharacterized LOC101740122	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	38024	NCBI Ortholog
101740123	LOC101740123	steroid receptor RNA activator 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31759	NCBI Ortholog
101740126	LOC101740126	probable 2-oxoglutarate dehydrogenase E1 component DHKTD1 homolog, mitochondrial	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43689	NCBI Ortholog
101740129	LOC101740129	U5 small nuclear ribonucleoprotein 40 kDa protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	33180	NCBI Ortholog
101740134	LOC101740134	fatty acid synthase	Bombyx mori	domestic silkworm	PROTEIN_CODING	4		
101740137	LOC101740137	uncharacterized LOC101740137	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41665	NCBI Ortholog
101740139	BicD	protein bicaudal D	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	35051	NCBI Ortholog
101740141	LOC101740141	poly [ADP-ribose] polymerase tankyrase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43095	NCBI Ortholog
101740144	LOC101740144	uncharacterized LOC101740144	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740147	LOC101740147	brachyurin	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740155	Wdfy2	WD repeat and FYVE domain containing 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	34425	NCBI Ortholog
101740157	LOC101740157	uncharacterized LOC101740157	Bombyx mori	domestic silkworm	PROTEIN_CODING	11		
101740161	LOC101740161	aldo-keto reductase AKR2E4-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740168	GTPBP1	GTP-binding protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37080	NCBI Ortholog
101740175	LOC101740175	leucine-rich repeat protein SHOC-2	Bombyx mori	domestic silkworm	PROTEIN_CODING	6	37477	NCBI Ortholog
101740178	Adi1	acireductone dioxygenase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	326189	NCBI Ortholog
101740180	LOC101740180	transmembrane emp24 domain-containing protein 5	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740181	Grasp65	Golgi reassembly-stacking protein 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40177	NCBI Ortholog
101740182	Cbl	E3 ubiquitin-protein ligase CBL	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	38961	NCBI Ortholog
101740188	LOC101740188	XK-related protein 6	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	318096	NCBI Ortholog
101740189	Reps	RALBP1 associated Eps domain containing	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	34542	NCBI Ortholog
101740191	LOC101740191	malate dehydrogenase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740195	LOC101740195	uncharacterized LOC101740195	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740196	LOC101740196	mitochondrial-processing peptidase subunit alpha	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35748	NCBI Ortholog
101740197	LOC101740197	protein obstructor-E	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740200	LOC101740200	spindle assembly abnormal protein 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101740201	CREG	Cellular Repressor of E1A-stimulated Genes	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	42092	NCBI Ortholog
101740202	LOC101740202	vacuolar protein sorting-associated protein 37A	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740204	LOC101740204	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740205	Ythdc1	YTH domain containing 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38420	NCBI Ortholog
101740206	LOC101740206	sodium- and chloride-dependent transporter XTRP3B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740208	CSN4	COP9 signalosome subunit 4	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35759	NCBI Ortholog
101740210	LOC101740210	E3 ubiquitin-protein ligase MARCHF6	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38300	NCBI Ortholog
101740211	LOC101740211	peptide transporter family 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740212	LOC101740212	uncharacterized LOC101740212	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	33141	NCBI Ortholog
101740215	LOC101740215	adenylosuccinate synthetase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42466	NCBI Ortholog
101740218	LOC101740218	uncharacterized LOC101740218	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740220	Prosbeta5	Proteasome beta5 subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	45269	NCBI Ortholog
101740223	LOC101740223	zinc finger protein-like 1 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	42618	NCBI Ortholog
101740224	LOC101740224	cytochrome b5-related protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740225	LOC101740225	probable methyltransferase-like protein 15 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740229	Arv1	ACAT-related protein required for viability 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	318031	NCBI Ortholog
101740231	LOC101740231	ankyrin-3	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101740233	ras	Inosine-5'-monophosphate dehydrogenase ras	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43873	NCBI Ortholog
101740235	LOC101740235	SPRY domain-containing SOCS box protein 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	39738	NCBI Ortholog
101740236	LOC101740236	nitric oxide-associated protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	37075	NCBI Ortholog
101740238	LOC101740238	frizzled-7-B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	45307	NCBI Ortholog
101740241	LOC101740241	ubiquilin-1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	32977	NCBI Ortholog
101740243	LOC101740243	F-box/WD repeat-containing protein 9	Bombyx mori	domestic silkworm	PROTEIN_CODING	9		
101740245	LOC101740245	solute carrier family 25 member 35	Bombyx mori	domestic silkworm	PROTEIN_CODING	4		
101740246	LOC101740246	prefoldin subunit 5	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42647	NCBI Ortholog
101740250	LOC101740250	klarsicht protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	38067	NCBI Ortholog
101740251	LOC101740251	sialin	Bombyx mori	domestic silkworm	PROTEIN_CODING	5		
101740252	PGS1	Phosphatidylglycerophosphate synthase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42254	NCBI Ortholog
101740253	LOC101740253	leucine-rich repeats and immunoglobulin-like domains protein sma-10	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740255	LOC101740255	chorion class CB protein M5H4-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740261	LOC101740261	fatty-acid amide hydrolase 2-A	Bombyx mori	domestic silkworm	PROTEIN_CODING	6		
101740267	LOC101740267	septin-2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42438	NCBI Ortholog
101740271	LOC101740271	leucine-rich repeat-containing protein AAC1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740274	LOC101740274	uncharacterized LOC101740274	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740276	LOC101740276	mitogen-activated protein kinase kinase kinase 11	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	44111	NCBI Ortholog
101740277	LOC101740277	myrosinase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740278	LOC101740278	uncharacterized LOC101740278	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	3355094	NCBI Ortholog
101740279	LOC101740279	translocator protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740283	LOC101740283	serine/threonine-protein kinase 10	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	37893	NCBI Ortholog
101740286	mRpS6	mitochondrial ribosomal protein S6	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38535	NCBI Ortholog
101740287	LOC101740287	uncharacterized LOC101740287	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740291	LOC101740291	uncharacterized LOC101740291	Bombyx mori	domestic silkworm	PROTEIN_CODING	4		
101740293	LOC101740293	brachyurin	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740295	Asx	Additional sex combs	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	36612	NCBI Ortholog
101740299	LOC101740299	uncharacterized LOC101740299	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	41246	NCBI Ortholog
101740300	LOC101740300	uncharacterized LOC101740300	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38467	NCBI Ortholog
101740302	LOC101740302	uncharacterized LOC101740302	Bombyx mori	domestic silkworm	PROTEIN_CODING	5	40146	NCBI Ortholog
101740303	nolo	no long nerve cord	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	35424	NCBI Ortholog
101740307	PolI	DNA polymerase iota	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	40965	NCBI Ortholog
101740310	LOC101740310	uncharacterized LOC101740310	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740315	LOC101740315	uncharacterized LOC101740315	Bombyx mori	domestic silkworm	PROTEIN_CODING	5		
101740316	LOC101740316	adipocyte plasma membrane-associated protein Hemomucin	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740317	Hyccin	PI4KA lipid kinase complex subunit hyccin	Bombyx mori	domestic silkworm	PROTEIN_CODING	12	37019	NCBI Ortholog
101740318	LOC101740318	synaptic vesicle glycoprotein 2B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740319	FRG1	FSHD region gene 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40228	NCBI Ortholog
101740322	Arp8	Actin-related protein 8	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32769	NCBI Ortholog
101740323	alien	COP9 signalosome complex subunit 2 alien	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	34225	NCBI Ortholog
101740326	Larp7	La related protein 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	44900	NCBI Ortholog
101740327	lqf	epsin homolog lqf	Bombyx mori	domestic silkworm	PROTEIN_CODING	7	38846	NCBI Ortholog
101740330	LOC101740330	protein obstructor-E	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740334	LOC101740334	glucose-1-phosphatase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740338	Usp10	ubiquitin specific protease 10	Bombyx mori	domestic silkworm	PROTEIN_CODING	5	38103	NCBI Ortholog
101740340	LOC101740340	erlin-2	Bombyx mori	domestic silkworm	PROTEIN_CODING	5		
101740343	LOC101740343	uncharacterized LOC101740343	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740352	LOC101740352	uncharacterized LOC101740352	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101740355	dtn	transmembrane protein 132C dtn	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31555	NCBI Ortholog
101740359	LOC101740359	protein preli-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	35969	NCBI Ortholog
101740361	LOC101740361	proclotting enzyme	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740364	LOC101740364	uncharacterized LOC101740364	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	40757	NCBI Ortholog
101740365	LOC101740365	facilitated trehalose transporter Tret1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740367	LOC101740367	uncharacterized LOC101740367	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740373	LOC101740373	ubiquitin carboxyl-terminal hydrolase MINDY-3 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32885	NCBI Ortholog
101740375	IntS2	integrator complex subunit 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32745	NCBI Ortholog
101740377	Edem2	ER degradation enhancer, mannosidase alpha-like 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	34714	NCBI Ortholog
101740378	LOC101740378	DNA helicase MCM8	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740385	LOC101740385	probable isoaspartyl peptidase/L-asparaginase GA20639	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	32488	NCBI Ortholog
101740386	LOC101740386	short-chain specific acyl-CoA dehydrogenase, mitochondrial	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740390	LOC101740390	chorion class A proteins Ld9	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740393	LOC101740393	myc box-dependent-interacting protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	36383	NCBI Ortholog
101740395	LOC101740395	zinc finger protein 343	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740398	LOC101740398	uncharacterized LOC101740398	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740400	LOC101740400	uncharacterized LOC101740400	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740403	l(2)k09848	lethal (2) k09848	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35536	NCBI Ortholog
101740404	LOC101740404	methionyl-tRNA formyltransferase, mitochondrial	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	43699	NCBI Ortholog
101740405	LOC101740405	glutamine synthetase 2 cytoplasmic	Bombyx mori	domestic silkworm	PROTEIN_CODING	5		
101740408	und	methionyl aminopeptidase und	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	34294	NCBI Ortholog
101740411	LOC101740411	uncharacterized LOC101740411	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41986	NCBI Ortholog
101740414	LOC101740414	collagenase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740419	LOC101740419	TLC domain-containing protein 3A	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31965	NCBI Ortholog
101740426	LOC101740426	carboxypeptidase E	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740428	LOC101740428	uncharacterized LOC101740428	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740429	Cda5	Chitin deacetylase-like 5	Bombyx mori	domestic silkworm	PROTEIN_CODING	6	33158	NCBI Ortholog
101740430	LOC101740430	dipeptidase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740431	Atg9	autophagy-related protein 9	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	36821	NCBI Ortholog
101740437	LOC101740437	tRNA pseudouridine synthase-like 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	4379908	NCBI Ortholog
101740439	LOC101740439	RNA-binding protein 48	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	5740811	NCBI Ortholog
101740445	dop	microtubule-associated serine/threonine (MAST) protein kinase dop	Bombyx mori	domestic silkworm	PROTEIN_CODING	6	39686	NCBI Ortholog
101740447	Rpt2	26S proteasome regulatory subunit Rpt2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42828	NCBI Ortholog
101740449	LOC101740449	4-aminobutyrate aminotransferase, mitochondrial	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40188	NCBI Ortholog
101740450	LOC101740450	uncharacterized LOC101740450	Bombyx mori	domestic silkworm	PROTEIN_CODING	7		
101740451	TBCB	tubulin-binding cofactor B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37244	NCBI Ortholog
101740455	OstDelta	oligosaccharide transferase delta subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37029	NCBI Ortholog
101740456	TFAM	mitochondrial transcription factor A	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	42433	NCBI Ortholog
101740458	LOC101740458	VWFA and cache domain-containing protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37298	NCBI Ortholog
101740460	LOC101740460	multiple coagulation factor deficiency protein 2 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	41250	NCBI Ortholog
101740461	carmine	AP-3 complex subunit carmine	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31647	NCBI Ortholog
101740462	LOC101740462	uncharacterized LOC101740462	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740464	LOC101740464	tubulin polyglutamylase TTLL13	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740468	LOC101740468	leucine-rich melanocyte differentiation-associated protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740475	LOC101740475	uncharacterized LOC101740475	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740476	LOC101740476	protein big brother	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740484	Dpit47	DNA polymerase interacting tpr containing protein of 47kD	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35565	NCBI Ortholog
101740486	mRpL16	mitochondrial ribosomal protein L16	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	31150	NCBI Ortholog
101740489	LOC101740489	transmembrane protein 222	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	34121	NCBI Ortholog
101740490	LOC101740490	mitochondrial tRNA methylthiotransferase CDK5RAP1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41271	NCBI Ortholog
101740492	alph	protein phosphatase alphabet	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	43481	NCBI Ortholog
101740493	LOC101740493	DNA ligase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740498	LOC101740498	uncharacterized LOC101740498	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740502	LOC101740502	vesicle transport protein GOT1B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	318095	NCBI Ortholog
101740505	LOC101740505	zinc finger protein ubi-d4 A	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	35485	NCBI Ortholog
101740506	SH3PX1	sorting nexin 33-like protein SH3PX1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	39136	NCBI Ortholog
101740509	ida	anaphase promoting complex subunit 5 ida	Bombyx mori	domestic silkworm	PROTEIN_CODING	5	45574	NCBI Ortholog
101740512	LOC101740512	golgin-45	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41122	NCBI Ortholog
101740517	LOC101740517	DNA-binding protein RFXANK	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740518	Elovl7	ELOVL fatty acid elongase 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40943	NCBI Ortholog
101740521	LOC101740521	chorion class B protein ERB4-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740522	LOC101740522	uncharacterized LOC101740522	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740528	Cog2	conserved oligomeric Golgi complex subunit 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41870	NCBI Ortholog
101740529	LOC101740529	homeobox protein unc-4	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32758	NCBI Ortholog
101740530	LOC101740530	meiosis-specific nuclear structural protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101740533	LOC101740533	zinc carboxypeptidase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740535	eIF2D	eukaryotic translation initiation factor 2D	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	64874	NCBI Ortholog
101740537	LOC101740537	transcription factor E2F7	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740540	LOC101740540	protein spindle-F	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43700	NCBI Ortholog
101740544	eIF2Bepsilon	eukaryotic translation initiation factor 2B subunit epsilon	Bombyx mori	domestic silkworm	PROTEIN_CODING	6	31156	NCBI Ortholog
101740548	LOC101740548	vanin-like protein 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740549	LOC101740549	transmembrane protein 134	Bombyx mori	domestic silkworm	PROTEIN_CODING	8	38246	NCBI Ortholog
101740551	mRNA-cap	mRNA-capping-enzyme	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32379	NCBI Ortholog
101740552	Hydr2	abhydrolase domain-containing protein 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	33532	NCBI Ortholog
101740556	Sarm	sterile alpha and armadillo motif	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	38895	NCBI Ortholog
101740559	LOC101740559	tigger transposable element-derived protein 4	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740561	LOC101740561	allatotropin	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740562	ND-75	NADH dehydrogenase (ubiquinone) 75 kDa subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	31762	NCBI Ortholog
101740573	LOC101740573	zinc finger protein 892	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740574	LOC101740574	uncharacterized LOC101740574	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101740576	ldd	lipid droplet defective	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	318066	NCBI Ortholog
101740581	LOC101740581	ELAV-like protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740582	LOC101740582	lys-63-specific deubiquitinase BRCC36	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740583	Pxt	chorion peroxidase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42131	NCBI Ortholog
101740584	Cpsf6	cleavage and polyadenylation specificity factor subunit 6	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	38937	NCBI Ortholog
101740585	LOC101740585	uncharacterized LOC101740585	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740587	LOC101740587	splicing regulator SDE2	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	192506	NCBI Ortholog
101740592	LOC101740592	pancreatic lipase-related protein 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740597	LOC101740597	uncharacterized LOC101740597	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	3354987	NCBI Ortholog
101740600	LOC101740600	polyubiquitin	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740601	LOC101740601	uncharacterized LOC101740601	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740607	LOC101740607	leukocyte receptor cluster member 8	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	34496	NCBI Ortholog
101740612	dor	vacuolar protein sorting-associated protein 18 dor	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31118	NCBI Ortholog
101740625	LOC101740625	GPN-loop GTPase 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40857	NCBI Ortholog
101740634	LOC101740634	elongation factor Tu	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740635	Tsr1	Tsr1 ribosome assembly factor	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40360	NCBI Ortholog
101740636	Vps15	vacuolar protein sorting 15	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	41096	NCBI Ortholog
101740637	LOC101740637	organic cation transporter protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740640	LOC101740640	dual specificity tyrosine-phosphorylation-regulated kinase 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	3885567	NCBI Ortholog
101740643	LOC101740643	mitochondrial inner membrane protease subunit 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	32505	NCBI Ortholog
101740645	LOC101740645	beta-1,3-galactosyltransferase 6	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	35848	NCBI Ortholog
101740647	serp	chitin deacetylase-like protein serp	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40150	NCBI Ortholog
101740651	LOC101740651	glutaredoxin 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	34745	NCBI Ortholog
101740654	LOC101740654	fatty acyl-CoA reductase wat	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740655	qua	villin like protein quail	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	35058	NCBI Ortholog
101740657	Swip-1	EF-hand domain-containing protein D2 homolog Swip-1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35158	NCBI Ortholog
101740658	LOC101740658	elongation of very long chain fatty acids protein AAEL008004	Bombyx mori	domestic silkworm	PROTEIN_CODING	7		
101740659	Polr2D	RNA polymerase II subunit D	Bombyx mori	domestic silkworm	PROTEIN_CODING	7	14462484	NCBI Ortholog
101740660	EMRE	Essential MCU regulator	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37071	NCBI Ortholog
101740661	LOC101740661	8-oxo-dGDP phosphatase NUDT18	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41384	NCBI Ortholog
101740662	Ntan1	N-terminal amidohydrolase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	37147	NCBI Ortholog
101740664	LOC101740664	chorion class A	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740668	LOC101740668	spastin	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	42846	NCBI Ortholog
101740670	LOC101740670	IQ and AAA domain-containing protein 1-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101740673	LOC101740673	uncharacterized LOC101740673	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740674	LOC101740674	low density lipoprotein receptor adapter protein 1-A	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	38406	NCBI Ortholog
101740676	dmpd	F-box protein dmpd	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	36061	NCBI Ortholog
101740677	Tango4	transport and golgi organization 4	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	32168	NCBI Ortholog
101740678	LOC101740678	transmembrane protein 234 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101740680	LOC101740680	uncharacterized LOC101740680	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
